OBJECTID,ZIP_CODE,PO_NAME,STATE,POPULATION,POP_SQMI,SQMI,Shape_Leng,Shape_Area,Zip,Office_Zip,Count,Attys_perThousand,popup
"16242","52132",Calmar,IA,"1799",28.1,64.01,1.65527909617,0.0183592518417,"52132","52132","1",0.556,"<br />SCHILLER HERMAN, KRISTIN R.<br />"
"16243","52133",Castalia,IA,"590",12.96,45.51,0.796009084858,0.0130334510109,"52133",,"0",0,No attorneys found for this zip code
"16244","52134",Chester,IA,"281",5.56,50.5,0.61666907765,0.0145497355087,"52134","52134","1",3.559,"<br />ANTHONY, SLATON JAY<br />"
"16245","52135",Clermont,IA,"916",36.18,25.32,0.522200006056,0.0072414708065,"52135",,"0",0,No attorneys found for this zip code
"16246","52136",Cresco,IA,"5669",29.5,192.17,1.74073840372,0.0552777168812,"52136","52136","6",1.058,"<br />BRAUN, JOSEPH P.<br />HASKOVEC, JOSEPH MICHAEL<br />SCHOEBERL, KEVIN EUGENE<br />SCHWICKERATH, NATHANIEL W.<br />SEEBACH, BARTON LYLE<br />STORY, ROBERT H.<br />"
"16247","52140",Dorchester,IA,"559",7.26,76.98,1.1849405779,0.0221660038753,"52140",,"0",0,No attorneys found for this zip code
"16248","52141",Elgin,IA,"1376",16.92,81.3,0.99998109238,0.0232218739408,"52141","52141","2",1.453,"<br />BRITT, LON A.<br />KATSUMES, THOMAS DAVID<br />"
"16249","52142",Fayette,IA,"1896",24.86,76.27,1.00295414037,0.0217445087997,"52142","52142","1",0.527,"<br />HANSON, DAVID JAMES<br />"
"16250","52144",Fort Atkinson,IA,"1328",16.5,80.47,1.35828365693,0.0230579255684,"52144",,"0",0,No attorneys found for this zip code
"16251","52146",Harpers Ferry,IA,"1123",12.63,88.91,1.10153752595,0.0254977999979,"52146",,"0",0,No attorneys found for this zip code
"16252","52147",Hawkeye,IA,"1017",13.74,74.04,0.850358530689,0.0211512331834,"52147",,"0",0,No attorneys found for this zip code
"16253","52151",Lansing,IA,"2093",17.15,122.06,1.34680869469,0.0350940585936,"52151","52151","1",0.478,"<br />WINKE, NICOLE AMANDA<br />"
"16254","52154",Lawler,IA,"940",13.12,71.64,0.931498798239,0.020524456851,"52154",,"0",0,No attorneys found for this zip code
"16255","52155",Lime Springs,IA,"1341",14.77,90.78,1.19599609073,0.0261314351202,"52155",,"0",0,No attorneys found for this zip code
"16256","52156",Luana,IA,"735",16.46,44.66,0.931525328588,0.0127808250898,"52156",,"0",0,No attorneys found for this zip code
"16257","52157",Mc Gregor,IA,"1754",29.6,59.26,0.747066145375,0.0169479907315,"52157",,"0",0,No attorneys found for this zip code
"16258","52158",Marquette,IA,"345",345,1,0.094493692442,0.000286321932531,"52158",,"0",0,No attorneys found for this zip code
"16259","52159",Monona,IA,"2226",31.31,71.09,1.14040998089,0.0203535927171,"52159","52159","1",0.449,"<br />SCHILLER, GREGORY JAY<br />"
"16260","52160",New Albin,IA,"771",12.26,62.89,1.06776526477,0.0181145860985,"52160","52160","1",1.297,"<br />WHITLATCH, BETSY JEAN<br />"
"16261","52161",Ossian,IA,"1456",30.4,47.89,0.842990239574,0.0137225395481,"52161","52161","1",0.687,"<br />MOONEN, NATHANIEL CARL<br />"
"16262","52162",Postville,IA,"3068",29.81,102.93,1.4895559927,0.0294769480398,"52162","52162","5",1.63,"<br />ERICKSON, MATTHEW JON<br />ERICKSON, NICHOLAS WILLIAM<br />KELLY, CHARLES RAY JR.<br />LINGREEN, MARGARET LAURETTE<br />MUELLER, BARRY S.<br />"
"16263","52163",Protivin,IA,"227",782.76,0.29,0.0397665412524,8.28493870102e-05,"52163",,"0",0,No attorneys found for this zip code
"16264","52164",Randalia,IA,"247",10.37,23.82,0.451040349568,0.0067931715146,"52164",,"0",0,No attorneys found for this zip code
"16265","52165",Ridgeway,IA,"982",12.9,76.15,0.994918941539,0.0218808610495,"52165",,"0",0,No attorneys found for this zip code
"16266","52169",Wadena,IA,"482",16,30.13,0.66807330884,0.00859341417802,"52169",,"0",0,No attorneys found for this zip code
"16267","52170",Waterville,IA,"680",15.14,44.9,0.743456797925,0.01288671951,"52170",,"0",0,No attorneys found for this zip code
"16268","52171",Waucoma,IA,"1059",12.96,81.73,1.3077395115,0.0233914947401,"52171",,"0",0,No attorneys found for this zip code
"16269","52172",Waukon,IA,"6065",39.43,153.8,1.45493694698,0.0441627736321,"52172","52172","9",1.484,"<br />BAUERCAMPER, JOHN J.<br />GARRETT, JAMES ALLAN<br />GERICKE, ANTHONY J<br />GESSNER, WHITNEY LEIGH<br />KISTLER, JILL MARIE<br />MELLICK, JAMES U.<br />SHAFER, WILLIAM J.<br />STINN, KEVIN EDWARD<br />SWARTZ, JEFFREY LEE<br />"
"16270","52175",West Union,IA,"3373",40.43,83.42,1.05870801213,0.0238492003366,"52175","52175","7",2.075,"<br />BRITT, TOBIN LEE<br />CLEMENTS, JEFFREY EDSON<br />KOEMPEL, ALICE T.<br />NICOL, LINNEA NELSON<br />RITTER, PATRICK<br />UPDEGRAFF, JAMES S.<br />WHITE, JEREMIAH WALTER<br />"
"16271","52201",Ainsworth,IA,"1278",18.66,68.5,0.671096152785,0.0190820019224,"52201",,"0",0,No attorneys found for this zip code
"16272","52202",Alburnett,IA,"1271",48.42,26.25,0.443488326846,0.00740556805307,"52202",,"0",0,No attorneys found for this zip code
"16273","52203",Amana,IA,"1986",46.28,42.91,0.718379734853,0.0120424126526,"52203","52203","3",1.511,"<br />DEKOCK, AARON J<br />ROLING, MATTHEW SEAN<br />WAGNER, JOHN C.<br />"
"16274","52205",Anamosa,IA,"8578",70.01,122.53,1.67786387407,0.0345464269874,"52205","52205","11",1.282,"<br />CLARK, JEFFREY LAINE<br />DOLLASH, AMY RENE<br />ELLIOTT, CRAIG<br />KNUTH, ADRIAN TERRANCE<br />LYONS, KRISTOFER J.<br />MC QUILLEN, MATTHEW G.<br />PETERSEN, CALEB AARON<br />SALLEN, DAVID URBAN<br />THOMAS, JAMES G.<br />VOSS, JANETTE S.<br />WILLEMS, JAY ARTHUR<br />"
"16275","52206",Atkins,IA,"2539",72.05,35.24,0.485879907198,0.00991656374646,"52206",,"0",0,No attorneys found for this zip code
"16276","52207",Baldwin,IA,"420",11.29,37.21,0.773389590928,0.0104880418718,"52207",,"0",0,No attorneys found for this zip code
"16277","52208",Belle Plaine,IA,"2826",59.65,47.38,0.909586973739,0.013311666472,"52208","52208","4",1.415,"<br />KENSLER, GAGE GAYLEN<br />NORGAARD, ANDERS JENSEN<br />RIES, JAMES WILLIAM<br />ZAHRADNIK, JENNIFER LYNN<br />"
"16278","52209",Blairstown,IA,"1070",29.72,36,0.48190405016,0.0101173054644,"52209",,"0",0,No attorneys found for this zip code
"16279","52210",Brandon,IA,"781",21.85,35.74,0.495816517611,0.0101122741082,"52210",,"0",0,No attorneys found for this zip code
"16280","52211",Brooklyn,IA,"2630",29.29,89.79,0.91136061925,0.0251767153423,"52211",,"0",0,No attorneys found for this zip code
"16281","52212",Center Junction,IA,"322",13.34,24.13,0.468252349304,0.00680171561077,"52212",,"0",0,No attorneys found for this zip code
"16282","52213",Center Point,IA,"4579",66.8,68.55,1.02079286014,0.0193536776327,"52213","52213","2",0.437,"<br />BUTZ, MELODY JOLEEN<br />DUFOE, LANDON R.<br />"
"16283","52214",Central City,IA,"3255",31.61,102.99,1.26830128097,0.0290722830249,"52214",,"0",0,No attorneys found for this zip code
"16284","52215",Chelsea,IA,"911",10.2,89.35,1.08102802641,0.0251111556876,"52215",,"0",0,No attorneys found for this zip code
"16285","52216",Clarence,IA,"1529",29,52.73,0.933052875381,0.0148138272067,"52216","52216","1",0.654,"<br />MAURER, KYLE ROSS<br />"
"16286","52217",Clutier,IA,"631",11.49,54.91,0.6848729656,0.0154739888646,"52217",,"0",0,No attorneys found for this zip code
"16287","52218",Coggon,IA,"1643",23.88,68.8,1.6211194448,0.0194528275158,"52218",,"0",0,No attorneys found for this zip code
"16288","52219",Prairieburg,IA,"178",269.7,0.66,0.0646152977324,0.000185089382634,"52219",,"0",0,No attorneys found for this zip code
"16289","52220",Conroy,IA,"0",0,0.75,0.0716076904896,0.000209667491251,"52220","52220","2",0,"<br />DAUFELDT, JOHN G.<br />DAUFELDT, SUSAN <br />"
"16290","52221",Guernsey,IA,"218",10.15,21.47,0.347011643222,0.00601059404495,"52221",,"0",0,No attorneys found for this zip code
"16291","52222",Deep River,IA,"768",9.82,78.17,0.884773935852,0.0218564321817,"52222",,"0",0,No attorneys found for this zip code
"16292","52223",Delhi,IA,"1446",29.78,48.55,0.732171279245,0.0137519080032,"52223",,"0",0,No attorneys found for this zip code
"16293","52224",Dysart,IA,"1971",20.21,97.55,1.0776167376,0.0275244404466,"52224",,"0",0,No attorneys found for this zip code
"16294","52225",Elberon,IA,"481",13.75,34.99,0.700372564586,0.00984751942745,"52225",,"0",0,No attorneys found for this zip code
"16295","52227",Ely,IA,"3110",98.23,31.66,0.556437304777,0.00889732350768,"52227",,"0",0,No attorneys found for this zip code
"16296","52228",Fairfax,IA,"3068",77.75,39.46,0.677222417097,0.0110882277871,"52228",,"0",0,No attorneys found for this zip code
"16297","52229",Garrison,IA,"727",14.11,51.51,0.73911203364,0.0145293902114,"52229","52229","1",1.376,"<br />THOMPSON, DAVID C.<br />"
"16298","52231",Harper,IA,"304",7.04,43.17,0.659610597941,0.0120335733311,"52231",,"0",0,No attorneys found for this zip code
"16299","52232",Hartwick,IA,"184",8.66,21.25,0.482673482254,0.0059627214004,"52232",,"0",0,No attorneys found for this zip code
"16300","52233",Hiawatha,IA,"7157",1737.14,4.12,0.216129657931,0.00116040179514,"52233","52233","8",1.118,"<br />CMELIK, DAVID A.<br />CRILLEY, CHRISTINE LEE<br />FLEMING, HEATHER LYNN<br />HALLBERG, CHARLES A.<br />MODRICK, ALEC JACOB<br />O'SHEA, ROBERT J.<br />O'SHEA, SCOTT MICHAEL<br />SMITH, DAVID JAMES<br />"
"16301","52235",Hills,IA,"784",1781.82,0.44,0.0570226149726,0.000123274889301,"52235","52235","5",6.378,"<br />FIELD, LEWIS IRWIN<br />FITZMAURICE-HILL, CATHY LYNN<br />NELSON, KENZA BEMIS<br />SHILENY, LISA ANN<br />UDAS, NIBRITI DHUNGANA<br />"
"16302","52236",Homestead,IA,"628",20.38,30.81,0.411841643925,0.00863537708425,"52236",,"0",0,No attorneys found for this zip code
"16303","52237",Hopkinton,IA,"1523",18.29,83.27,0.917223781663,0.0235625128185,"52237",,"0",0,No attorneys found for this zip code
"16304","52240",Iowa City,IA,"35164",226.67,155.13,2.44689936736,0.0434171967516,"52240","52240","134",3.811,"<br />ANDREWS, ROSS<br />ANTONUCCIO, RACHEL CHRISTINE BAILIE<br />ARGALL, SAMUEL ROSS<br />BALLARD, STEVEN E.<br />BEADLE, ELIZABETH ANNE<br />BEGLIN, ELIZABETH ANNE<br />BERGAN, MARSHA ANN<br />BERGUS, LAURA ELIZABETH NOTH<br />BERNSTEIN, DANIEL D.<br />BEST, ALLEN FORTINO<br />BIDERMAN, MICHAEL HAYES<br />BIGLEY, ERIC  LEE<br />BOHANAN, ALAN ROSS<br />BOUSKA, PAUL C.<br />BOWERS, STEFANIE ANNE<br />BOYER, CHRISTINE E.<br />BRADDOCK, MAURINE ANN<br />BRAY, DANIEL L.<br />BRENNAN, MICHAEL DAVID<br />BRENNEMAN, MICHAEL J.<br />BROWN, ABIGAIL LEIGH<br />BROWN, DAVID EUGENE<br />BRUNELLE, JEFFREY WILLIAM<br />BRUZEK, JOHN WILLIAM<br />BURNS, JASON ALAN<br />BURNS, PAUL D.<br />CHAMBERS, ELLEN JOSEPHINE DRUMMOND<br />COHEN, DENNIS DAVID<br />COLE, ROCKNE<br />COX, DAVID MICHAEL<br />CRONK, NATALIE HOPE<br />DANIEL, DAPHNEY<br />DANIELSON, MARK CRAIG<br />DETWEILER, CALEB TIMOTHY<br />DILKES, ELEANOR M.<br />DOWNER, ROBERT N.<br />DULEK, SUSAN MARY<br />EVENSON, AMY L.<br />FINLAYSON, ROBERT SCOTT<br />Flaming, John Jeremy<br />FORD, PATRICK J.<br />FOSTER, CHRISTOPHER JOHN<br />GALLAGHER, MICHAEL JAMES<br />GARDNER, PETER J.<br />GAYNOR, LORRAINE ANN MARIE<br />GEERDES, GREGG ALAN<br />GERLACH, CATHERINE SINNWELL<br />Gianola, John Fitzgerald<br />GOERS, ERIC RICHARD<br />GOERTZ, ALLISON MARIE<br />GRADY, TIMOTHY S.<br />HATHAWAY, JOHN ALAN<br />HAUPERT, R. BRUCE<br />HAYEK, MARY KATHERINE PILCHER<br />HAYEK, MATTHEW JOHN<br />HAYES, JAMES P.<br />HEKTOEN, SARA FRANCES GREENWOOD<br />HENRY, EMMA CATHERINE<br />HINES, N. WILLIAM JR<br />HOBART, THOMAS D.<br />HOLECEK, SARAH E.<br />HONOHAN, JAY H.<br />HOSMANEK, ANDREW JOHN<br />HRADEK, SARAH MARIE<br />JENNERJOHN, TARA LYNN<br />JENSEN, ANDREA LYNN<br />KANE, HAYOON J.<br />KEEGAN, JOSEPH DEAN<br />KLOCKAU, LORI LEE<br />KRETKOWSKI, AMY B<br />KRINGLEN, JAMES<br />KRUMM, TIMOTHY JONES<br />LANG, MICHAEL KENNETH<br />LANNING, LYNNE DORRIS<br />LARSON, RANDY M.<br />LEWIS, LOGAN ROBERT<br />LINDER, SARA STRAIN<br />LORENZEN, KAREN A.<br />LUZZIE, CHRISTINE MARIE<br />LYNESS, JANET M.<br />MAAS, RYAN ARTHUR<br />MALOTT, JESSICA L.<br />MAXWELL, THOMAS EDWARD<br />MC CARRAGHER, JAMES D.<br />MEARDON, CHARLES A.<br />MEARS, JULIA SZABO<br />MEARS, PHILIP BOSWELL<br />MEYERDIRK, QUINT L.<br />MILLER, PAUL DONOVAN<br />MINOT, DEBORAH FARMER<br />MITCHELL, DENNIS JOHN<br />MOEN, MARC BRADLEY<br />MORELAND, JOSEPH T.<br />NORRIS, ELIZABETH<br />PAGE, AARON MARR<br />PANNELL, JUDE THADDEUS<br />PAVELICH, JOSEPH C.<br />PECK, SALLY HECKMAN<br />PERSAUD, PETER K.<br />PIERCE, CHARLES LEE<br />PITTON, MICHAEL JOSEPH<br />PULKRABEK, JULIE SCHMITZ<br />REBELSKEY, EMILY SOHN<br />ROSE, LYNN MARIE<br />RUPPERT, DOUGLAS DEAN<br />RUSSELL, DOUGLAS SHARMAN<br />RUSSELL, MARY BEDE<br />RUSSO, JAMES NICHOLAS<br />RUTLEDGE, JANICE E.<br />SANTIAGO, FRANK<br />SCHROEDER, DON W.<br />SHELMAN, BRYCE TIMOTHY<br />SHIMANOVSKY, EMMA LEE<br />SHIMANOVSKY, MATTHEW LOUIS<br />SIGWARTH, KARL MICHAEL<br />SMITH, ALISON WERNER<br />SPIES, LEON FRED<br />SUEPPEL, WILLIAM JOHN<br />THOMAS - DUSING, COURTNEY<br />THOMPSON, MARK DOUGLAS<br />THOMPSON, MICHAEL DENNIS<br />TINDAL, ERIC DAVID<br />TURNER, REID R.<br />VONDRA, DANIEL JAMES<br />WANDRO, SEAN WILLIAM<br />WATSON, KRISTIN MARIE<br />WHITE, OUBONH PHOMVISAY<br />WILLIS, CRAIG NOEL<br />WILLIS, NANCY B.<br />WILLMAN, RANDALL BRYCE<br />WOODS, THOMAS FRANCIS<br />WORRELL, STEPHANIE A.<br />WU, WEIJING<br />ZALENSKI, JULIA CATHERINE<br />"
"16305","52241",Coralville,IA,"21139",1935.81,10.92,0.340283961464,0.00306040247656,"52241","52241","39",1.845,"<br />ADAM, MATTHEW JAMES<br />ARNOTT, MARTIN WALTER<br />BRIGHT, DAVID JASON<br />BRILEY, SIOBHAN<br />CALTON, JOHN L.<br />CHRISTENSEN, THERON MILO<br />CRAIG, ELIZABETH JENADIJA<br />DIEHL, DONALD L.<br />ELKIND, JILLIANNE EVANS<br />FREY, KIRSTEN H.<br />GLASSON, MATTHEW ALAN<br />HAGAN, JEREMY BENJAMIN PATRICK<br />KIRK, SUE<br />MBANZA, MIKE MULAMBA<br />MC CULLOUGH, SHAWN CHRISTOPHER<br />MC MANUS, TODD EUGENE<br />OLSON, DOUGLAS V.<br />OLSON, KEVIN D.<br />PETRAVICH, JOHN A.<br />POWELL, JEFFREY LEE<br />PRAHM, RYAN JOHN<br />PUGH, MICHAEL J.<br />RICHARD, DELL ALAN<br />RICHARD, MARY MC DONALD<br />ROSTON, DAVID C<br />SCARPELLINO, MARTHA ANN<br />SCHATZ, COREY WILLARD<br />SHAW, MELVIN O'DELL<br />SIDWELL, SARA GAIL<br />STENSLAND, ABBE  MARIE<br />STRUTHERS, JENNIFER LYNN ORR<br />TARR, ADAM SEAN<br />TERRILL, ROMAN A.<br />THOMPSON, CAMILLE INOCELDA<br />TIMMER-HACKERT, MIRIAM ALISA<br />VAN DAELE, LANNY MICHAEL<br />VIDAL, DAVID EMERIC<br />VOCI, CHRISTOPHER J.<br />WATTS, JAIME CHRISTINE<br />"
"16306","52242",Iowa City,IA,"1735",3273.58,0.53,0.0984089557311,0.000147744371206,"52242","52242","39",22.478,"<br />ALLEN, JOHN SCOT<br />AMARNATH, MEGHA<br />ANDERSON, DAWN R.<br />ARP, IAN ANTHONY<br />BATHKE, JOSEPHINE<br />BAUER, PATRICK BARTHOLOMEW<br />BREWSTER, LISA KAY<br />BYRD, ANN MARIE<br />CARLSON, JONATHAN CARTER<br />CLAMON, JOSEPH BEN<br />CONE-FISHER, PATRICIA J.<br />COX, LOIS KINCHELOE<br />ELIAS, BRAM TATE<br />ELIAS, STELLA BURCH<br />ELKINS, AMANDA LAUREN<br />ESTIN, ANN LAQUER<br />FARRELL, BRIAN R.<br />FISHER PAGE, DARIA<br />FLEMING, NIKE LEE<br />GEYER, CYNTHIA RENEE<br />GUERNSEY, ALISON KLARE<br />HUGHES, EMILY ANN<br />KURTZ, SHELDON F.<br />LEVIN, NATHAN EDWARD<br />LUKAS, MARIA<br />MITCHELL, ELIZABETH P.<br />NEY, RANDALL J.<br />NORMAN, MELISSA ANN<br />PELZER, GAY D.<br />REASONER, CARROLL JANE<br />REINS-SCHWEER, LORIE ELAINE<br />REITZ, JOHN CHRISTOPHER<br />SANDLER, LEONARD ARTHUR<br />SCHRIVER, CONSTANCE ANNE<br />SEGER, NATHAN ALAN<br />SHEERIN, CAROLINE KELLY<br />STOLL, KRISTEN R.<br />TAI, JUNE TSU-AIN<br />YOCKEY, JOSEPH WILLIAM<br />"
"16307","52245",Iowa City,IA,"26101",2846.35,9.17,0.357638182402,0.00256889223512,"52245","52245","31",1.188,"<br />ALWARD, EMILY DIANE<br />BAKER, CARL D.<br />BEYER, CAROLYN J.<br />BURBIDGE, DAVID D.<br />CARLSON, ADAM TAYLOR<br />FARNSWORTH, THOMAS DEACON STEVEN<br />FITZGERALD, SHAWN MICHAEL<br />HAMER, MARK T.<br />HOLLAND, CHARLES JOSEPH<br />JACOBSON, JAMES MICHAEL<br />KINNAMON, JERALD WILLIAM<br />KINNAMON, JON MAC<br />LAREW, JAMES CRAIG<br />MAXWELL LECKBAND, SARAH SUSAN<br />MICHAEL, ROBERT STEVEN<br />MICKELSEN, CARA JUNIPER FLANDERS<br />PARSONS, CYNTHIA EVANS<br />PETTYS, TODD EDWARD<br />RAIBER, CRYSTAL KELLY<br />REISETTER, PHILIP M.<br />RHODES, ANN MARIE<br />SEEBERGER, THERESA J.<br />SITTIG, EREK PAUL<br />SMITH, MICHELE<br />STEVENS, SHARON R.<br />STRAYER, HILARY FRANCES<br />SVEC-CARSTENS, DEBORAH<br />Warnock, Christopher Scott<br />WHITTINGTON, GARY<br />WILSON, ELIZABETH<br />YOUNKER, JOSEPH WILLIAM<br />"
"16308","52246",Iowa City,IA,"24742",1195.84,20.69,0.591163323813,0.00579229463403,"52246","52246","13",0.525,"<br />ANDERSON, STEVEN C.<br />BENSON, JOHN A.<br />FISHER, SCOTT RANDALL<br />FRYE, SUSAN J.<br />HERBOLD, NICHOLAS JAMES<br />KAMATH, ANANT MADHAV<br />KAMATH, JAYANT MADHAV<br />PIEPER, GREGG A.<br />QUEZADA, SILVIA MARISELA<br />RUEN, ELLISON STEPHANIE THERESA<br />SHRIVER, DAVID CHARLES<br />THELEN, PAUL GERARD<br />WESTON, JAMES K. II<br />"
"16309","52247",Kalona,IA,"5896",75.75,77.84,0.812528913481,0.0217426405002,"52247","52247","1",0.17,"<br />TINNIAN, RAYMOND MICHAEL<br />"
"16310","52248",Keota,IA,"1831",16.66,109.9,1.29526714574,0.0306204965875,"52248","52248","3",1.638,"<br />BIRD, DANICA LYNNE<br />FLYNN, SCOTT D.<br />TEMPLE, TREVANIEL JAMES<br />"
"16311","52249",Keystone,IA,"951",17.69,53.76,0.718262764755,0.0151328145182,"52249",,"0",0,No attorneys found for this zip code
"16312","52251",Ladora,IA,"231",6.17,37.41,0.761031403764,0.0104836186775,"52251",,"0",0,No attorneys found for this zip code
"16313","52252",Langworthy,IA,"0",0,0.47,0.0596915655685,0.0001316309675,"52252",,"0",0,No attorneys found for this zip code
"16314","52253",Lisbon,IA,"3593",82.26,43.68,0.897557000651,0.0122721422657,"52253",,"0",0,No attorneys found for this zip code
"16315","52254",Lost Nation,IA,"928",15.51,59.84,0.75747697987,0.0168300445076,"52254",,"0",0,No attorneys found for this zip code
"16316","52255",Lowden,IA,"1230",25.69,47.88,0.70002913214,0.0134498824893,"52255","52255","2",1.626,"<br />JONES, LISA R.<br />SURLS, CHRISTOPHER LEE<br />"
"16317","52257",Luzerne,IA,"254",14.41,17.63,0.431347389137,0.00495332660667,"52257",,"0",0,No attorneys found for this zip code
"16318","52301",Marengo,IA,"4658",32.39,143.8,1.33999879405,0.0403376035912,"52301","52301","6",1.288,"<br />MATHAHS, DENNIS R.<br />MC MEEN, LEWIS C.<br />MC MEEN, TIMOTHY D.<br />MOMANY, ALEXANDER STEPHEN<br />PILKINGTON, JOHN WARNER<br />SMOLIK, KANDYCE JANE<br />"
"16319","52302",Marion,IA,"41320",544.47,75.89,1.05548439209,0.021382146329,"52302","52302","9",0.218,"<br />BELCHER, REBECCA ANN<br />BULLERMAN, KARA L<br />HALLOCK, ALAN DAVID<br />KRUSE, ANNE E. H.<br />REYNOLDS, BRIANNA J<br />ROBISON, JEORGIA KATHERINE<br />SCHWICKERATH II, MARK WILLIAM<br />TANG, RYAN PATRICK<br />WASSMER, WEBB <br />"
"16320","52305",Martelle,IA,"605",23.01,26.29,0.550290221674,0.00740120326432,"52305","52305","1",1.653,"<br />BINDER, JANICE B.<br />"
"16321","52306",Mechanicsville,IA,"1646",21.62,76.15,0.896958748021,0.0213967508047,"52306",,"0",0,No attorneys found for this zip code
"16322","52307",Middle Amana,IA,"0",0,3.69,0.193473997256,0.00103525261821,"52307",,"0",0,No attorneys found for this zip code
"16323","52309",Monmouth,IA,"400",12.57,31.81,0.69961327563,0.00896999264227,"52309",,"0",0,No attorneys found for this zip code
"16324","52310",Monticello,IA,"6400",40.53,157.9,1.53569792935,0.0445903018082,"52310","52310","3",0.469,"<br />BOWMAN, MICHAEL ALLEN<br />HERMAN, DOUGLAS DEAN<br />STRITTMATTER, NICHOLAS LOCHER<br />"
"16325","52312",Morley,IA,"109",1557.14,0.07,0.0218853186849,1.86680477248e-05,"52312",,"0",0,No attorneys found for this zip code
"16326","52313",Mount Auburn,IA,"380",11.1,34.23,0.540971793936,0.00967257173065,"52313",,"0",0,No attorneys found for this zip code
"16327","52314",Mount Vernon,IA,"6175",103.11,59.89,0.934900865869,0.0168396825915,"52314","52314","6",0.972,"<br />DENNIGER, KRISTIN L.<br />GEORGE, RICHARD WILLIAM<br />HAND, STEVEN SCOTT<br />JOHANSEN, KAY M.<br />REILLY, LAURIE K<br />WOLFE, DOUGLAS DANIEL<br />"
"16328","52315",Newhall,IA,"1268",55.18,22.98,0.43886585329,0.00646809473674,"52315",,"0",0,No attorneys found for this zip code
"16329","52316",North English,IA,"1809",25.7,70.4,1.05153483351,0.0196744087824,"52316","52316","2",1.106,"<br />ELWOOD, MICHAEL J.<br />LEINEN, ROBERT JOHN<br />"
"16330","52317",North Liberty,IA,"19789",567.35,34.88,0.573167657444,0.00978137274221,"52317","52317","8",0.404,"<br />BORESI, RICHARD LEO<br />HART, SANDRA REMA<br />Hartman Eastvold, Katherine M.<br />HILL, LAURA KRISTINE<br />JUVAN, FRANK T.<br />LIENTZ, GRANT DAVID<br />PECH, CHRISTOPHER E.<br />RITCHIE, JEFFREY SCOTT<br />"
"16331","52318",Norway,IA,"944",31.11,30.34,0.468772782302,0.00852529338918,"52318",,"0",0,No attorneys found for this zip code
"16332","52320",Olin,IA,"1210",22.83,53,0.805135457643,0.0149168152966,"52320",,"0",0,No attorneys found for this zip code
"16333","52321",Onslow,IA,"376",12.7,29.6,0.57792447668,0.00834987397839,"52321",,"0",0,No attorneys found for this zip code
"16334","52322",Oxford,IA,"2769",30.8,89.91,0.880119148208,0.0251853422751,"52322",,"0",0,No attorneys found for this zip code
"16335","52323",Oxford Junction,IA,"919",19.66,46.75,0.745155443505,0.0131552927298,"52323",,"0",0,No attorneys found for this zip code
"16336","52324",Palo,IA,"1962",41.42,47.37,0.750414398399,0.0133437577828,"52324",,"0",0,No attorneys found for this zip code
"16337","52325",Parnell,IA,"949",21.79,43.56,0.807157102793,0.0121783504227,"52325",,"0",0,No attorneys found for this zip code
"16338","52326",Quasqueton,IA,"522",532.65,0.98,0.0960957580915,0.00027705545461,"52326",,"0",0,No attorneys found for this zip code
"16339","52327",Riverside,IA,"3510",44.5,78.87,0.932676965046,0.0220190763194,"52327",,"0",0,No attorneys found for this zip code
"16340","52328",Robins,IA,"3002",1172.66,2.56,0.212232865452,0.00072140870538,"52328",,"0",0,No attorneys found for this zip code
"16341","52329",Rowley,IA,"805",15.55,51.76,0.774985768492,0.0146486895555,"52329",,"0",0,No attorneys found for this zip code
"16342","52330",Ryan,IA,"931",19.58,47.54,0.712299036326,0.0134536623868,"52330",,"0",0,No attorneys found for this zip code
"16343","52332",Shellsburg,IA,"2177",59.32,36.7,0.51346143619,0.0103432597273,"52332",,"0",0,No attorneys found for this zip code
"16344","52333",Solon,IA,"7346",83.87,87.59,1.12402141528,0.0245773793254,"52333","52333","4",0.545,"<br />CLEVENGER, GREGORY LLOYD<br />DEENEY, JOSEPH MICHAEL<br />HOVE, KATHRYN LUCILLE GRAF<br />MARTINEK, JAMES H.<br />"
"16345","52334",South Amana,IA,"398",32.6,12.21,0.475602083586,0.00342293278102,"52334",,"0",0,No attorneys found for this zip code
"16346","52335",South English,IA,"648",13.81,46.92,0.827441610504,0.0130977947203,"52335",,"0",0,No attorneys found for this zip code
"16347","52336",Springville,IA,"2497",52.15,47.88,0.821029035297,0.0134893849654,"52336",,"0",0,No attorneys found for this zip code
"16348","52337",Stanwood,IA,"920",28.49,32.29,0.482743345436,0.00907275397869,"52337",,"0",0,No attorneys found for this zip code
"16349","52338",Swisher,IA,"3736",122.65,30.46,0.567371624448,0.00854919001326,"52338","52338","3",0.803,"<br />DIAZ, MARTIN A.<br />NEYENS, DEBORAH M.<br />RAMSEY-KACENA, ELLEN R.<br />"
"16350","52339",Tama,IA,"4289",48.2,88.98,0.968635101838,0.0250126917041,"52339","52339","8",1.865,"<br />BEAR, JESSICA RAE<br />CANTERBURY, JOSHUA A<br />JOHNSON, MAURICE RICHARD<br />NYDLE, CHRISTOPHER M.<br />RATHJEN, DANIEL YORK<br />RICHARDS, ALLAN MAX<br />THOMPSON, JOHN LAWRENCE<br />WILLETT, JOHN J.<br />"
"16351","52340",Tiffin,IA,"2892",169.42,17.07,0.349233571297,0.00478227098473,"52340",,"0",0,No attorneys found for this zip code
